date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:41	21257/21257	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/popper.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/popper.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:42	78080/78080	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/bootstrap.bundle.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/bootstrap.bundle.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:42	5931/5931	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.meanmenu.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.meanmenu3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:42	8155/8155	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/wow.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/wow.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:43	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/owl.carousel.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/owl.carousel.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:43	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.magnific-popup.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.magnific-popup.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:43	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.nice-select.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.nice-select.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:43	13221/13221	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/parallax.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/parallax.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:44	1830/1830	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.appear.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.appear.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:44	3291/3291	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/ofi.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/ofi.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:44	3464/3464	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/carousel-thumbs.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/carousel-thumbs.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:45	6192/6192	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/main.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/main.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:48	27750/27750	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202026%2006:18:53%20GMT	https://rajbarcode.com/wp-json/wp/v2/pages/7880	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-json/wp/v2/pages/7880.json	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:48	10263/10263	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/odometer.min.js?ver=1783403733	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/odometer.min3f38.js	(from https://rajbarcode.com/resources/case-studies/work-in-process-tracking-system/)
11:48:50	3125/3125	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202026%2006:18:56%20GMT	https://rajbarcode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frajbarcode.com%2Fresources%2Fcase-studies%2Fline-automation-inspection-and-rejection-system-based-track-and-trace-solution%2F	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-json/oembed/1.0/embedca74.json	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:52	3331/3331	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202026%2006:18:58%20GMT	https://rajbarcode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frajbarcode.com%2Fresources%2Fcase-studies%2Fline-automation-inspection-and-rejection-system-based-track-and-trace-solution%2F&format=xml	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-json/oembed/1.0/embed632b	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:52	153111/153111	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/bootstrap.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/bootstrap.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:52	1013/1013	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.theme.default.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.theme.default.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:53	3351/3351	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.carousel.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.carousel.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:53	5259/5259	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/magnific-popup.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/magnific-popup.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:53	57987/57987	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/animate.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/animate.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:54	53246/53246	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/boxicons.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/boxicons.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:54	1547/1547	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/flaticon.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/flaticon82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:54	6902/6902	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/meanmenu.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/meanmenu82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:54	3168/3168	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/nice-select.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/nice-select.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:55	3273/3273	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/odometer.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/odometer.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:55	55145/55145	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/all.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/all.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:56	191724/191724	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/style.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/style.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:56	44221/44221	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/responsive.min.css?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/responsive.min82d5.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:56	17183/17183	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Dec%202025%2002:20:50%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/css/post-7863.css?ver=1765333250	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/css/post-78638b4e.css	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:56	21257/21257	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/popper.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/popper.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:57	78080/78080	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/bootstrap.bundle.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/bootstrap.bundle.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:57	5931/5931	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.meanmenu.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.meanmenu82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:57	8155/8155	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/wow.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/wow.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:58	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/owl.carousel.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/owl.carousel.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:58	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.magnific-popup.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.magnific-popup.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:58	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.nice-select.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.nice-select.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:58	13221/13221	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/parallax.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/parallax.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:59	1830/1830	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.appear.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.appear.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:59	3291/3291	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/ofi.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/ofi.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:48:59	3464/3464	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/carousel-thumbs.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/carousel-thumbs.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:49:00	6192/6192	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/main.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/main.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:49:03	38559/38559	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202026%2006:19:08%20GMT	https://rajbarcode.com/wp-json/wp/v2/pages/7863	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-json/wp/v2/pages/7863.json	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:49:03	10263/10263	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/odometer.min.js?ver=1783403734	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/odometer.min82d5.js	(from https://rajbarcode.com/resources/case-studies/line-automation-inspection-and-rejection-system-based-track-and-trace-solution/)
11:49:05	2693/2693	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jul%202026%2006:19:11%20GMT	https://rajbarcode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frajbarcode.com%2Fprivacy-policy%2F	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-json/oembed/1.0/embed4bdd.json	(from https://rajbarcode.com/privacy-policy/)
11:49:07	2870/2870	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Jul%202026%2006:19:13%20GMT	https://rajbarcode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frajbarcode.com%2Fprivacy-policy%2F&format=xml	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-json/oembed/1.0/embedf691	(from https://rajbarcode.com/privacy-policy/)
11:49:07	153111/153111	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/bootstrap.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/bootstrap.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:08	1013/1013	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.theme.default.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.theme.default.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:08	3351/3351	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.carousel.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/owl.carousel.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:08	5259/5259	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/magnific-popup.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/magnific-popup.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:08	57987/57987	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/animate.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/animate.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:09	53246/53246	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/boxicons.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/boxicons.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:09	1547/1547	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/flaticon.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/flaticon65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:09	6902/6902	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/meanmenu.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/meanmenu65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:10	3168/3168	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/nice-select.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/nice-select.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:10	3273/3273	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/odometer.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/odometer.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:10	55145/55145	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/all.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/all.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:11	191724/191724	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/style.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/style.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:11	44221/44221	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/css/responsive.min.css?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/css/responsive.min65cc.css	(from https://rajbarcode.com/privacy-policy/)
11:49:11	655/655	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20Jul%202024%2023:04:17%20GMT	https://rajbarcode.com/wp-includes/blocks/paragraph/style.min.css?ver=7.0	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-includes/blocks/paragraph/style.min8717.css	(from https://rajbarcode.com/privacy-policy/)
11:49:11	21257/21257	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/popper.min.js?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/popper.min65cc.js	(from https://rajbarcode.com/privacy-policy/)
11:49:12	78080/78080	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/bootstrap.bundle.min.js?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/bootstrap.bundle.min65cc.js	(from https://rajbarcode.com/privacy-policy/)
11:49:12	5931/5931	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Aug%202023%2007:36:27%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.meanmenu.js?ver=1783403739	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/js/jquery.meanmenu65cc.js	(from https://rajbarcode.com/privacy-policy/)
